index,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,pitcher_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment
9774,FT,2009-06-04,90.9,,,Randy Johnson,400290,116615,,called_strike,,,,,6,,R,R,L,WSH,SF,S,,,0,1,2009,1.3056433333333333,1.50462,0.349,2.327,,,,2,2,Bot,,,,,,,090604_174408,-8.123,-131.93,-6.53,18.143,28.614,-16.091,3.31,1.46,,,,,,,245006,116615,,,,,,,,,,,,,,,,,15,2,2-Seam Fastball,0,2,0,2,2,0,0,2,,
9796,FF,2009-06-30,90.9,,,Randy Johnson,136660,116615,,foul,,,,,4,,R,R,L,STL,SF,S,,,2,2,2009,0.9244658333333332,1.02302,-0.724,2.792,,,,0,4,Bot,,,,,,,090630_200732,-8.698,-132.006,-3.903,13.15,32.412,-22.134,3.38,1.5,,,,,,,245355,116615,,,,,,,,,,,,,,,,,29,5,4-Seam Fastball,0,2,0,2,2,0,0,2,,
9812,FF,2009-06-08,90.9,,,Randy Johnson,425496,116615,,ball,,,,,12,,R,R,L,FLA,SF,B,,,2,2,2009,1.0008683333333332,1.4599,0.92,4.08,434670.0,,408305.0,2,5,Bot,,,,,,,090608_203219,-5.236,-132.277,-3.042,14.164,32.476,-16.779,3.27,1.44,,,,,,,245058,116615,,,,,,,,,,,,,,,,,40,6,4-Seam Fastball,3,0,3,0,0,3,3,0,,
9818,FT,2009-05-22,90.9,,,Randy Johnson,492706,116615,,called_strike,,,,,9,,R,R,L,SEA,SF,S,,,0,0,2009,1.2374516666666668,0.7670266666666666,0.649,1.721,,,137140.0,1,4,Bot,,,,,,,090522_201550,-7.177,-132.073,-5.557,17.054,32.707,-25.235,3.215,1.425,,,,,,,244827,116615,,,,,,,,,,,,,,,,,29,1,2-Seam Fastball,0,1,0,1,1,0,0,1,,
9822,FT,2009-05-01,90.9,,,Randy Johnson,451594,116615,,called_strike,,,,,6,,R,R,L,SF,COL,S,,,0,0,2009,1.3849683333333331,1.0858,0.305,2.398,,,,0,4,Top,,,,,,,090501_201606,-9.151,-131.892,-5.701,19.346,25.714,-21.118,3.38,1.5,,,,,,,244530,116615,,,,,,,,,,,,,,,,,24,1,2-Seam Fastball,2,0,0,2,0,2,0,2,,
9823,FF,2009-09-25,90.9,,,Randy Johnson,493120,116615,,called_strike,,,,,5,,R,L,L,SF,CHC,S,,,0,0,2009,0.8863341666666665,1.5565066666666667,0.104,2.436,,407296.0,,2,9,Top,,,,,,,090925_210725,-7.512,-132.017,-6.455,12.893,28.025,-15.392,3.652,1.775,,,,,,,246485,116615,,,,,,,,,,,,,,,,,64,1,4-Seam Fastball,0,3,3,0,3,0,3,0,,
9835,FT,2009-06-24,90.9,,,Randy Johnson,400091,116615,,called_strike,,,,,13,,R,L,L,OAK,SF,S,,,0,0,2009,1.3727216666666668,1.6502466666666669,-0.835,1.754,,,,1,5,Bot,,,,,,,090624_204210,-10.074,-131.809,-7.814,17.985,41.876,-15.249,3.51,2.03,,,,,,,245270,116615,,,,,,,,,,,,,,,,,48,1,2-Seam Fastball,1,6,1,6,6,1,1,6,,
9838,FF,2009-05-11,90.9,,,Randy Johnson,150217,116615,,ball,,,,,11,,R,R,L,SF,WSH,B,,,0,0,2009,1.0216041666666669,1.65469,-1.436,2.669,,,,0,3,Top,,,,,,,090511_195544,-11.428,-131.75,-6.709,14.686,25.429,-14.086,3.278,1.346,,,,,,,244676,116615,,,,,,,,,,,,,,,,,20,1,4-Seam Fastball,2,1,1,2,1,2,1,2,,
9840,FF,2009-05-11,90.9,,,Randy Johnson,150217,116615,,ball,,,,,14,,R,R,L,SF,WSH,B,,,0,0,2009,1.1937533333333332,1.12536,1.466,2.356,,,,1,5,Top,,,,,,,090511_203156,-5.998,-132.146,-5.934,16.913,26.709,-20.622,3.34,1.74,,,,,,,244676,116615,,,,,,,,,,,,,,,,,39,1,4-Seam Fastball,3,2,2,3,2,3,2,3,,
9846,FF,2009-05-16,90.9,,,Randy Johnson,112116,116615,,called_strike,,,,,5,,R,R,L,SF,NYM,S,,,0,0,2009,0.8788191666666665,1.678483333333333,-0.038,2.767,,,,0,1,Top,,,,,,,090516_131506,-7.37,-131.95,-7.17,12.763,28.444,-13.939,3.45,1.67,,,,,,,244746,116615,,,,,,,,,,,,,,,,,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,,
9858,FF,2009-05-16,90.9,,,Randy Johnson,136860,116615,,ball,,,,,12,,R,R,L,SF,NYM,B,,,0,0,2009,1.172043333333333,0.8980333333333331,1.076,2.783,,,,1,3,Top,,,,,,,090516_140013,-5.729,-132.191,-4.781,16.432,30.144,-23.548,3.49,1.75,,,,,,,244746,116615,,,,,,,,,,,,,,,,,20,1,4-Seam Fastball,0,3,3,0,3,0,3,0,,
9877,FF,2009-06-24,90.9,,,Randy Johnson,400091,116615,,foul,,,,,3,,R,L,L,OAK,SF,S,,,1,1,2009,1.148385,1.4442766666666669,0.74,2.925,,,,1,5,Bot,,,,,,,090624_204244,-5.768,-132.246,-4.79,15.631,38.472,-17.329,3.38,1.5,,,,,,,245270,116615,,,,,,,,,,,,,,,,,48,3,4-Seam Fastball,1,6,1,6,6,1,1,6,,
9893,FT,2009-06-24,90.9,,,Randy Johnson,407812,116615,double,hit_into_play_no_out,,,,,4,Matt Holliday doubles (14) on a line drive to left fielder Andres Torres.    Kurt Suzuki to 3rd.,R,R,L,OAK,SF,X,,line_drive,1,0,2009,1.27614,1.4019933333333332,-0.811,2.372,,,435559.0,1,1,Bot,35.14,80.32,,,,,090624_192214,-9.95,-131.897,-6.38,17.168,37.295,-17.85,3.49,1.7,,,,,,,245270,116615,,,,,,,,,,,,1.25,,1.0,1.0,,8,2,2-Seam Fastball,1,0,1,0,0,1,1,0,,
9912,FT,2009-05-27,90.8,,,Randy Johnson,429841,116615,,foul,,,,,6,,R,R,L,SF,ATL,S,,,0,0,2009,1.4183683333333332,1.44614,0.535,2.712,,,,1,2,Top,,,,,,,090527_193811,-7.869,-131.937,-5.531,19.556,28.803,-16.818,3.43,1.72,,,,,,,244891,116615,,,,,,,,,,,,,,,,,9,1,2-Seam Fastball,0,0,0,0,0,0,0,0,,
9925,FF,2009-06-30,90.8,,,Randy Johnson,408219,116615,walk,ball,,,,,13,Chris Duncan walks.,R,L,L,STL,SF,B,,,3,2,2009,0.602295,1.3733266666666668,-1.428,2.086,,,,1,6,Bot,,,,,,,090630_204435,-9.677,-131.786,-6.391,9.14,31.231,-17.882,3.52,1.49,,,,,,,245355,116615,,,,,,,,,,,,0.7,,0.0,0.0,,49,6,4-Seam Fastball,1,6,1,6,6,1,1,6,,
9930,FT,2009-05-22,90.8,,,Randy Johnson,123041,116615,,foul,,,,,8,,R,R,L,SEA,SF,S,,,1,0,2009,1.4926833333333331,1.35799,0.155,1.899,,,134181.0,1,1,Bot,,,,,,,090522_192404,-8.074,-131.846,-7.088,20.166,32.601,-18.127,3.38,1.5,,,,,,,244827,116615,,,,,,,,,,,,,,,,,7,2,2-Seam Fastball,0,1,0,1,1,0,0,1,,
9939,FT,2009-06-13,90.8,,,Randy Johnson,489189,116615,field_out,hit_into_play,,,,,12,"Josh Outman grounds out, pitcher Randy Johnson to first baseman Pablo Sandoval.",R,L,L,SF,OAK,X,1.0,ground_ball,0,0,2009,1.3002158333333331,1.29994,1.025,2.623,435219.0,,,0,3,Top,125.5,178.71,,,,,090613_195001,-6.205,-132.027,-5.764,17.989,30.275,-18.666,3.38,1.5,,,,,,,245130,116615,,,,,,,,,,,,0.0,,0.0,0.0,,18,1,2-Seam Fastball,2,0,0,2,0,2,0,2,,
9942,FF,2009-06-08,90.8,,,Randy Johnson,458085,116615,,called_strike,,,,,4,,R,L,L,FLA,SF,S,,,2,1,2009,0.9543866666666668,1.4599,-0.52,2.907,448276.0,,,2,4,Bot,,,,,,,090608_201718,-8.733,-131.826,-5.766,13.682,28.589,-16.665,3.549,1.643,,,,,,,245058,116615,,,,,,,,,,,,,,,,,32,4,4-Seam Fastball,3,0,3,0,0,3,3,0,,
9944,FF,2009-05-01,90.8,,,Randy Johnson,451594,116615,,foul,,,,,2,,R,R,L,SF,COL,S,,,1,1,2009,0.9710866666666668,1.6416466666666667,0.177,2.989,,,,0,1,Top,,,,,,,090501_192205,-7.655,-131.901,-6.328,14.109,24.841,-14.164,3.38,1.5,,,,,,,244530,116615,,,,,,,,,,,,,,,,,1,3,4-Seam Fastball,0,0,0,0,0,0,0,0,,
9950,FF,2009-06-19,90.8,,,Randy Johnson,276545,116615,,ball,,,,,11,,R,R,L,SF,TEX,B,,,0,2,2009,1.1138716666666668,1.1186233333333333,-0.087,3.807,435079.0,,,1,1,Top,,,,,,,090619_192328,-8.465,-131.93,-2.075,15.644,29.889,-20.884,3.26,1.51,,,,,,,245208,116615,,,,,,,,,,,,,,,,,3,3,4-Seam Fastball,0,0,0,0,0,0,0,0,,
10012,FT,2009-06-24,90.8,,,Randy Johnson,435219,116615,,called_strike,,,,,13,,R,L,L,OAK,SF,S,,,0,0,2009,1.5146716666666669,1.2589466666666664,-0.057,1.378,,,,1,7,Bot,,,,,,,090624_211450,-8.528,-131.764,-7.747,19.812,40.065,-19.715,3.38,1.5,,,,,,,245270,116615,,,,,,,,,,,,,,,,,63,1,2-Seam Fastball,1,6,1,6,6,1,1,6,,
10067,FT,2009-04-25,90.7,,,Randy Johnson,112316,116615,,ball,,,,,14,,R,R,L,ARI,SF,B,,,0,0,2009,1.3923441666666667,0.8564666666666666,0.112,1.278,,,324432.0,2,1,Bot,,,,,,,090425_172650,-9.231,-131.615,-7.622,19.156,28.363,-24.079,4.115,2.034,,,,,,,244451,116615,,,,,,,,,,,,,,,,,9,1,2-Seam Fastball,0,0,0,0,0,0,0,0,,
10075,FF,2009-06-13,90.7,,,Randy Johnson,111851,116615,,foul,,,,,3,,R,R,L,SF,OAK,S,,,1,1,2009,0.968025,1.6104,0.421,2.818,,,,0,1,Top,,,,,,,090613_191544,-6.985,-131.83,-6.41,14.002,25.818,-14.637,3.38,1.5,,,,,,,245130,116615,,,,,,,,,,,,,,,,,1,3,4-Seam Fastball,0,0,0,0,0,0,0,0,,
10078,FT,2009-06-24,90.7,,,Randy Johnson,150456,116615,field_out,hit_into_play,,,,,2,"Adam Kennedy grounds out, second baseman Matt Downs to first baseman Rich Aurilia.",R,L,L,OAK,SF,X,4.0,ground_ball,1,2,2009,1.5168983333333332,1.29908,-0.109,2.798,,,,2,7,Bot,141.57,147.59,,,,,090624_211737,-9.071,-131.645,-4.675,20.18,35.299,-19.024,3.16,1.48,,,,,,,245270,116615,,,,,,,,,,,,0.0,,0.0,0.0,,64,4,2-Seam Fastball,1,6,1,6,6,1,1,6,,
10079,FT,2009-05-22,90.7,,,Randy Johnson,430946,116615,,called_strike,,,,,14,,R,R,L,SEA,SF,S,,,1,0,2009,1.5402783333333332,1.0696033333333332,0.931,2.043,,,137140.0,2,4,Bot,,,,,,,090522_201904,-7.154,-131.836,-5.665,20.754,32.593,-21.608,3.3,1.554,,,,,,,244827,116615,,,,,,,,,,,,,,,,,30,2,2-Seam Fastball,0,1,0,1,1,0,0,1,,
10082,FF,2009-06-08,90.7,,,Randy Johnson,434670,116615,field_out,hit_into_play,,,,,11,Hanley Ramirez pops out to first baseman Pablo Sandoval.,R,R,L,FLA,SF,X,3.0,popup,1,0,2009,0.912775833333333,1.41819,-1.132,2.893,,458085.0,,1,1,Bot,148.59,168.67,,,,,090608_192448,-10.006,-131.626,-6.061,13.207,26.719,-17.12,3.36,1.56,,,,,,,245058,116615,,,,,,,,,,,,0.0,,0.0,0.0,,6,2,4-Seam Fastball,0,0,0,0,0,0,0,0,,
10087,FT,2009-05-01,90.7,,,Randy Johnson,425549,116615,,ball,,,,,14,,R,R,L,SF,COL,B,,,1,1,2009,1.4569175,0.85274,0.747,1.252,,453064.0,,2,5,Top,,,,,,,090501_203515,-8.054,-131.622,-7.226,20.005,27.923,-24.111,3.19,1.45,,,,,,,244530,116615,,,,,,,,,,,,,,,,,34,3,2-Seam Fastball,2,0,0,2,0,2,0,2,,
10091,FT,2009-06-19,90.7,,,Randy Johnson,116662,116615,,ball,,,,,13,,R,R,L,SF,TEX,B,,,1,1,2009,1.3775925,1.40658,-1.645,2.407,462101.0,,,1,6,Top,,,,,,,090619_210030,-12.5,-131.356,-5.731,18.666,31.407,-17.596,3.38,1.5,,,,,,,245208,116615,,,,,,,,,,,,,,,,,43,3,2-Seam Fastball,3,1,1,3,1,3,1,3,,
10104,FT,2009-06-08,90.7,,,Randy Johnson,448276,116615,home_run,hit_into_play_score,,,,,1,Brett Carroll homers (1) on a fly ball to left field.   Dan Uggla scores.    Ronny Paulino scores.,R,R,L,FLA,SF,X,,fly_ball,1,1,2009,1.3183075,1.22383,-0.325,2.744,,462564.0,425661.0,1,2,Bot,22.09,59.24,,,,,090608_194131,-9.199,-131.603,-5.473,18.017,31.29,-19.734,3.17,1.5,,,,,,,245058,116615,,,,,,,,,,,,2.0,,0.0,3.0,,14,3,2-Seam Fastball,0,0,0,0,0,0,0,0,,
10112,FF,2009-04-13,90.7,,,Randy Johnson,451532,116615,,ball,,,,,12,,R,R,L,LAD,SF,B,,,0,0,2009,0.8889783333333333,1.482546666666667,2.133,3.611,,,,0,3,Bot,,,,,,,090413_140441,-2.619,-132.074,-3.81,12.855,29.714,-16.39,3.51,1.65,,,,,,,244297,116615,,,,,,,,,,,,,,,,,21,1,4-Seam Fastball,0,0,0,0,0,0,0,0,,
10113,FF,2009-04-13,90.7,,,Randy Johnson,451532,116615,,swinging_strike,,,,,12,,R,R,L,LAD,SF,S,,,1,1,2009,0.95216,1.784263333333333,0.958,3.105,,,,0,3,Bot,,,,,,,090413_140506,-5.601,-131.9,-5.63,13.47,32.432,-12.953,3.35,1.52,,,,,,,244297,116615,,,,,,,,,,,,,,,,,21,3,4-Seam Fastball,0,0,0,0,0,0,0,0,,
10114,FT,2009-05-16,90.7,,,Randy Johnson,425508,116615,,ball,,,,,14,,R,L,L,SF,NYM,B,,,1,1,2009,1.4282491666666668,1.3225866666666668,1.003,2.596,,,,1,4,Top,,,,,,,090516_141623,-6.523,-131.823,-5.866,19.642,28.823,-18.36,3.53,1.76,,,,,,,244746,116615,,,,,,,,,,,,,,,,,29,3,2-Seam Fastball,1,3,3,1,3,1,3,1,,
10129,FT,2009-05-22,90.7,,,Randy Johnson,492706,116615,,called_strike,,,,,8,,R,R,L,SEA,SF,S,,,0,0,2009,1.46652,1.3122666666666667,0.021,1.767,,,,1,2,Bot,,,,,,,090522_193847,-8.879,-131.67,-7.118,19.974,30.11,-18.588,3.1,1.51,,,,,,,244827,116615,,,,,,,,,,,,,,,,,13,1,2-Seam Fastball,0,1,0,1,1,0,0,1,,
10131,FF,2009-04-08,90.7,,,Randy Johnson,460075,116615,,ball,,,,,12,,R,R,L,SF,MIL,B,,,0,0,2009,0.9824983333333333,0.68332,1.533,3.117,,,,2,1,Top,,,,,,,090408_192612,-4.1,-132.0,-3.505,14.416,22.262,-26.02,3.75,1.956,,,,,,,244222,116615,,,,,,,,,,,,,,,,,3,1,4-Seam Fastball,0,0,0,0,0,0,0,0,,
10140,FF,2009-06-19,90.6,,,Randy Johnson,435079,116615,field_out,hit_into_play,,,,,11,Ian Kinsler pops out to second baseman Matt Downs.,R,R,L,SF,TEX,X,4.0,popup,1,2,2009,1.0309283333333332,1.3538333333333332,-0.446,3.438,,,,1,3,Top,132.53,136.55,,,,,090619_195824,-9.0,-131.572,-3.541,14.447,31.061,-18.16,3.25,1.45,,,,,,,245208,116615,,,,,,,,,,,,0.0,,0.0,0.0,,17,4,4-Seam Fastball,1,0,0,1,0,1,0,1,,
10148,FF,2009-07-05,90.6,,,Randy Johnson,346859,116615,field_out,hit_into_play,,,,,2,Jason Michaels flies out to center fielder Aaron Rowand.,R,R,L,SF,HOU,X,8.0,fly_ball,0,2,2009,0.97053,1.276433333333333,-0.22,3.338,,,,2,2,Top,144.58,89.36,,,,,090705_132913,-8.409,-131.596,-3.313,13.82,28.818,-18.976,3.38,1.5,,,,,,,245416,116615,,,,,,,,,,,,0.0,,0.0,0.0,,11,3,4-Seam Fastball,0,1,1,0,1,0,1,0,,
10158,FF,2009-05-16,90.6,,,Randy Johnson,136860,116615,double,hit_into_play_score,,,,,8,Carlos Beltran doubles (10) on a ground ball to left fielder Fred Lewis.    Alex Cora scores.,R,R,L,SF,NYM,X,,ground_ball,1,1,2009,0.999755,0.9437566666666664,-0.264,2.073,133321.0,,,0,5,Top,46.18,106.43,,,,,090516_143535,-8.578,-131.56,-6.065,14.256,27.376,-22.988,3.44,1.66,,,,,,,244746,116615,,,,,,,,,,,,1.25,,1.0,1.0,,39,3,4-Seam Fastball,3,3,3,3,3,3,3,3,,
10159,FF,2009-06-30,90.6,,,Randy Johnson,407871,116615,,called_strike,,,,,7,,R,L,L,STL,SF,S,,,1,0,2009,0.9943275,1.13181,-0.4,1.374,,,,1,3,Bot,,,,,,,090630_195828,-9.11,-131.352,-7.706,14.057,28.895,-20.79,3.1,1.38,,,,,,,245355,116615,,,,,,,,,,,,,,,,,24,2,4-Seam Fastball,0,2,0,2,2,0,0,2,,
10167,FT,2009-04-25,90.6,,,Randy Johnson,455759,116615,,ball,,,,,13,,R,R,L,ARI,SF,B,,,2,1,2009,1.4034775,1.284603333333333,-0.483,1.412,,,,0,2,Bot,,,,,,,090425_174309,-10.25,-131.341,-7.986,19.072,30.194,-19.002,3.866,1.836,,,,,,,244451,116615,,,,,,,,,,,,,,,,,14,4,2-Seam Fastball,0,0,0,0,0,0,0,0,,
10171,FF,2009-04-25,90.6,,,Randy Johnson,448602,116615,,called_strike,,,,,13,,R,R,L,ARI,SF,S,,,0,0,2009,1.1997375,1.1259333333333332,-0.846,1.916,,,324432.0,1,1,Bot,,,,,,,090425_172442,-10.415,-131.326,-7.206,16.948,23.736,-20.642,3.816,1.785,,,,,,,244451,116615,,,,,,,,,,,,,,,,,8,1,4-Seam Fastball,0,0,0,0,0,0,0,0,,
10179,FF,2009-06-08,90.6,,,Randy Johnson,425496,116615,,foul,,,,,2,,R,R,L,FLA,SF,S,,,0,1,2009,1.15757,1.65082,-0.087,3.002,,,462564.0,0,2,Bot,,,,,,,090608_193452,-8.086,-131.541,-6.257,16.181,28.377,-14.398,3.27,1.44,,,,,,,245058,116615,,,,,,,,,,,,,,,,,12,2,4-Seam Fastball,0,0,0,0,0,0,0,0,,
10186,FT,2009-06-24,90.6,,,Randy Johnson,111851,116615,strikeout,swinging_strike,,,,,11,Orlando Cabrera strikes out swinging.,R,R,L,OAK,SF,S,2.0,,0,2,2009,1.4695816666666668,1.64093,-0.197,4.136,435559.0,407812.0,,2,1,Bot,,,,,,,090624_192628,-9.802,-131.564,-2.235,19.252,39.436,-15.262,3.38,1.5,,,,,,,245270,116615,,,,,,,,,,,,0.0,,0.0,0.0,,10,3,2-Seam Fastball,1,0,1,0,0,1,1,0,,
10189,FF,2009-06-13,90.6,,,Randy Johnson,150456,116615,,called_strike,,,,,4,,R,L,L,SF,OAK,S,,,0,0,2009,1.074905,1.37132,-0.667,2.035,,,,1,1,Top,,,,,,,090613_191709,-10.011,-131.406,-7.155,15.026,29.767,-17.918,3.141,1.511,,,,,,,245130,116615,,,,,,,,,,,,,,,,,2,1,4-Seam Fastball,0,0,0,0,0,0,0,0,,
10202,FF,2009-04-13,90.6,,,Randy Johnson,425766,116615,walk,ball,,,,,13,James Loney walks.    Orlando Hudson to 3rd.    Manny Ramirez to 2nd.,R,L,L,LAD,SF,B,,,3,0,2009,0.9702516666666668,1.6885166666666669,-1.306,2.093,,407861.0,120903.0,2,4,Bot,,,,,,,090413_144506,-10.453,-131.315,-7.28,13.575,32.109,-14.267,3.695,1.899,,,,,,,244297,116615,,,,,,,,,,,,0.7,,0.0,0.0,,38,4,4-Seam Fastball,5,1,5,1,1,5,5,1,,
10239,FF,2009-05-06,90.6,,,Randy Johnson,448676,116615,,foul,,,,,2,,R,R,L,COL,SF,S,,,0,0,2009,0.9908483333333332,1.31241,0.192,3.342,,,,2,1,Bot,,,,,,,090506_185546,-7.049,-131.718,-3.94,14.373,23.845,-18.251,3.32,1.61,,,,,,,244608,116615,,,,,,,,,,,,,,,,,7,1,4-Seam Fastball,0,0,0,0,0,0,0,0,,
10241,FF,2009-05-06,90.6,,,Randy Johnson,425549,116615,,ball,,,,,13,,R,R,L,COL,SF,B,,,1,1,2009,0.9440883333333332,0.9592366666666664,-0.945,1.901,,,150275.0,0,3,Bot,,,,,,,090506_191819,-10.345,-131.341,-6.541,13.759,22.459,-22.657,3.19,1.528,,,,,,,244608,116615,,,,,,,,,,,,,,,,,19,3,4-Seam Fastball,0,0,0,0,0,0,0,0,,
10242,FF,2009-09-19,90.6,,,Randy Johnson,334393,116615,,ball,,,,,8,,R,L,L,LAD,SF,B,,,0,0,2009,0.94381,2.378236666666667,0.23,1.654,,444843.0,,0,6,Bot,,,,,,,090919_152003,-7.391,-131.376,-10.409,13.203,33.269,-6.095,3.42,1.69,,,,,,,246414,116615,,,,,,,,,,,,,,,,,54,1,4-Seam Fastball,10,1,10,1,1,10,10,1,,
10246,FT,2009-09-22,90.6,,,Randy Johnson,450315,116615,,ball,,,,,12,,R,L,L,ARI,SF,B,,,0,2,2009,1.4064,1.3516833333333331,0.943,3.992,,,,1,7,Bot,,,,,,,090922_210315,-6.333,-131.749,-1.789,19.409,27.93,-17.973,3.603,1.899,,,,,,,246455,116615,,,,,,,,,,,,,,,,,65,3,2-Seam Fastball,10,4,10,4,4,10,10,4,,
10247,FF,2009-05-16,90.6,,,Randy Johnson,112116,116615,,called_strike,,,,,5,,R,R,L,SF,NYM,S,,,2,0,2009,0.9269708333333332,1.4015633333333333,-0.218,2.709,,,,2,2,Top,,,,,,,090516_134755,-7.959,-131.512,-6.068,13.304,27.828,-17.415,3.19,1.67,,,,,,,244746,116615,,,,,,,,,,,,,,,,,14,3,4-Seam Fastball,0,3,3,0,3,0,3,0,,
10252,FF,2009-09-25,90.6,,,Randy Johnson,493120,116615,,swinging_strike,,,,,5,,R,L,L,SF,CHC,S,,,0,1,2009,1.0686425,1.6885166666666669,0.164,2.793,,407296.0,,2,9,Top,,,,,,,090925_210744,-8.182,-131.543,-5.385,15.062,28.402,-13.939,3.38,1.5,,,,,,,246485,116615,,,,,,,,,,,,,,,,,64,2,4-Seam Fastball,0,3,3,0,3,0,3,0,,
10289,FF,2009-06-04,90.5,,,Randy Johnson,276055,116615,,ball,,,,,11,,R,L,L,WSH,SF,B,,,0,0,2009,1.1117841666666668,1.4997466666666668,-1.433,3.083,,,,0,2,Bot,,,,,,,090604_173935,-11.441,-131.159,-4.88,15.331,31.276,-16.52,3.643,1.954,,,,,,,245006,116615,,,,,,,,,,,,,,,,,13,1,4-Seam Fastball,0,2,0,2,2,0,0,2,,
10290,FT,2009-06-24,90.5,,,Randy Johnson,150456,116615,,foul,,,,,2,,R,L,L,OAK,SF,S,,,0,0,2009,1.30286,1.19545,0.179,2.954,,,,2,7,Bot,,,,,,,090624_211603,-7.555,-131.51,-4.091,17.231,39.402,-20.478,3.16,1.48,,,,,,,245270,116615,,,,,,,,,,,,,,,,,64,1,2-Seam Fastball,1,6,1,6,6,1,1,6,,
10298,FT,2009-10-01,90.5,,,Randy Johnson,440251,116615,,ball,,,,,9,,R,R,L,SF,ARI,B,,,0,0,2009,1.3269358333333332,1.168933333333333,0.645,1.674,,,448602.0,0,9,Top,,,,,,,091001_150706,-8.671,-131.355,-7.251,18.435,25.784,-20.196,3.255,1.628,,,,,,,246567,116615,,,,,,,,,,,,,,,,,68,1,2-Seam Fastball,7,3,3,7,3,7,3,7,,
10299,FT,2009-05-22,90.5,,,Randy Johnson,134181,116615,,ball,,,,,14,,R,R,L,SEA,SF,B,,,1,0,2009,1.578549166666667,0.8981766666666666,1.33,1.832,,429711.0,400085.0,1,5,Bot,,,,,,,090522_203545,-6.252,-131.507,-5.605,21.176,31.799,-23.699,3.29,1.56,,,,,,,244827,116615,,,,,,,,,,,,,,,,,37,2,2-Seam Fastball,0,1,0,1,1,0,0,1,,
10311,FF,2009-05-16,90.5,,,Randy Johnson,122111,116615,,ball,,,,,12,,R,R,L,SF,NYM,B,,,1,0,2009,1.0750441666666668,1.2621,1.422,2.9,,136860.0,,0,1,Top,,,,,,,090516_132310,-5.061,-131.599,-5.504,15.309,25.793,-19.0,3.61,1.83,,,,,,,244746,116615,,,,,,,,,,,,,,,,,4,2,4-Seam Fastball,0,2,2,0,2,0,2,0,,
10317,FF,2009-05-01,90.5,,,Randy Johnson,434622,116615,,ball,,,,,14,,R,R,L,SF,COL,B,,,0,0,2009,1.1481066666666668,0.79555,1.873,2.575,,,,0,6,Top,,,,,,,090501_204609,-5.016,-131.643,-4.475,16.08,28.544,-24.826,3.969,1.909,,,,,,,244530,116615,,,,,,,,,,,,,,,,,38,1,4-Seam Fastball,2,0,0,2,0,2,0,2,,
10347,FF,2009-05-27,90.5,,,Randy Johnson,452671,116615,,foul,,,,,11,,R,R,L,SF,ATL,S,,,0,1,2009,1.1087225,1.60395,-0.854,2.643,,,,0,4,Top,,,,,,,090527_201928,-9.684,-131.361,-6.562,15.537,28.09,-15.002,3.38,1.5,,,,,,,244891,116615,,,,,,,,,,,,,,,,,24,2,4-Seam Fastball,2,0,0,2,0,2,0,2,,
10349,FT,2009-05-27,90.5,,,Randy Johnson,116706,116615,,ball,,,,,14,,R,R,L,SF,ATL,B,,,0,0,2009,1.4463408333333332,1.0194366666666663,1.323,2.06,,,425773.0,2,6,Top,,,,,,,090527_205721,-7.314,-131.507,-5.915,19.772,28.722,-22.121,3.67,1.7,,,,,,,244891,116615,,,,,,,,,,,,,,,,,45,1,2-Seam Fastball,2,1,1,2,1,2,1,2,,
10385,FF,2009-05-22,90.5,,,Randy Johnson,137140,116615,,ball,,,,,12,,R,L,L,SEA,SF,B,,,2,0,2009,1.2673725,1.51795,1.045,3.584,,,,0,2,Bot,,,,,,,090522_193709,-5.452,-131.691,-3.387,17.201,34.344,-16.347,3.606,1.833,,,,,,,244827,116615,,,,,,,,,,,,,,,,,12,3,4-Seam Fastball,0,1,0,1,1,0,0,1,,
10390,FF,2009-06-30,90.5,,,Randy Johnson,407886,116615,double,hit_into_play_no_out,,,,,6,Ryan Ludwick doubles (6) on a fly ball to right fielder Nate Schierholtz.,R,R,L,STL,SF,X,,fly_ball,3,2,2009,0.76679,0.9483433333333332,0.534,2.631,,,,0,2,Bot,171.69,49.2,,,,,090630_194033,-5.693,-131.683,-4.502,11.275,28.873,-22.965,3.65,1.75,,,,,,,245355,116615,,,,,,,,,,,,1.25,,1.0,1.0,,14,7,4-Seam Fastball,0,2,0,2,2,0,0,2,,
