sex,location,year,unemployment,country
M,TR1,2010,12.5,TR
M,TR2,2010,6.8,TR
M,TR3,2010,9.9,TR
M,TR4,2010,9.4,TR
M,TR5,2010,8.6,TR
M,TR6,2010,12.2,TR
M,TR7,2010,10.3,TR
M,TR8,2010,7.5,TR
M,TR9,2010,6,TR
M,TRA,2010,9,TR
M,TRB,2010,13.8,TR
M,TRC,2010,12.1,TR
M,UKC,2010,10.6,UK
M,UKD,2010,9,UK
M,UKE,2010,10.6,UK
M,UKF,2010,8,UK
M,UKG,2010,10.2,UK
M,UKH,2010,6.9,UK
M,UKI,2010,9.3,UK
M,UKJ,2010,6.6,UK
M,UKK,2010,6.2,UK
M,UKL,2010,10.1,UK
M,UKM,2010,9.4,UK
M,UKN,2010,9.3,UK
T,AT1,2010,6,AT
T,AT2,2010,4.5,AT
T,AT3,2010,3.7,AT
T,BE1,2010,17.3,BE
T,BE2,2010,5.2,BE
T,BE3,2010,11.4,BE
T,BG3,2010,12,BG
T,BG4,2010,8.7,BG
T,CH0,2010,4.8,CH
T,CY0,2010,6.3,CY
T,CZ0,2010,7.3,CZ
T,DE1,2010,4.8,DE
T,DE2,2010,4.4,DE
T,DE3,2010,12.8,DE
T,DE4,2010,9.9,DE
T,DE5,2010,7.9,DE
T,DE6,2010,7,DE
T,DE7,2010,5.9,DE
T,DE8,2010,12.3,DE
T,DE9,2010,6.4,DE
T,DEA,2010,7.4,DE
T,DEB,2010,5.5,DE
T,DEC,2010,6.9,DE
T,DED,2010,11.2,DE
T,DEE,2010,11.4,DE
T,DEF,2010,6.7,DE
T,DEG,2010,8.6,DE
T,DK0,2010,7.7,DK
T,EE0,2010,16.7,EE
T,EL3,2010,12.6,EL
T,EL4,2010,12.4,EL
T,EL5,2010,13.9,EL
T,EL6,2010,11.9,EL
T,ES1,2010,15.3,ES
T,ES2,2010,12.4,ES
T,ES3,2010,15.9,ES
T,ES4,2010,19.2,ES
T,ES5,2010,19.7,ES
T,ES6,2010,27,ES
T,ES7,2010,28.6,ES
T,FI1,2010,8.4,FI
T,FI2,2010,,FI
T,FR1,2010,8.6,FR
T,FRB,2010,7,FR
T,FRC,2010,8.6,FR
T,FRD,2010,9,FR
T,FRE,2010,12.2,FR
T,FRF,2010,8.9,FR
T,FRG,2010,8.5,FR
T,FRH,2010,6.8,FR
T,FRI,2010,7.8,FR
T,FRJ,2010,10.4,FR
T,FRK,2010,7.9,FR
T,FRL,2010,9.7,FR
T,FRM,2010,6,FR
T,FRY,2010,25.2,FR
T,HR0,2010,11.7,HR
T,HU1,2010,8.9,HU
T,HU2,2010,10.5,HU
T,HU3,2010,13.6,HU
T,IE0,2010,14.6,IE
T,IS0,2010,7.6,IS
T,ITC,2010,6.2,IT
T,ITF,2010,12.8,IT
T,ITG,2010,14.5,IT
T,ITH,2010,5.5,IT
T,ITI,2010,7.5,IT
T,LT0,2010,17.8,LT
T,LU0,2010,4.4,LU
T,LV0,2010,19.5,LV
T,ME0,2010,,ME
T,MK0,2010,32,MK
T,MT0,2010,6.9,MT
T,NL1,2010,5.5,NL
T,NL2,2010,4.8,NL
T,NL3,2010,5,NL
T,NL4,2010,4.9,NL
T,NO0,2010,3.5,NO
T,PL2,2010,9.1,PL
T,PL4,2010,10,PL
T,PL5,2010,11,PL
T,PL6,2010,9.9,PL
T,PL7,2010,10.2,PL
T,PL8,2010,10.6,PL
T,PL9,2010,7.5,PL
T,PT1,2010,11.2,PT
T,PT2,2010,6.8,PT
T,PT3,2010,7.4,PT
T,RO1,2010,8.2,RO
T,RO2,2010,6.6,RO
T,RO3,2010,6.4,RO
T,RO4,2010,6.7,RO
T,RS1,2010,,RS
T,RS2,2010,,RS
T,SE1,2010,8.2,SE
T,SE2,2010,8.6,SE
T,SE3,2010,9.4,SE
T,SI0,2010,7.3,SI
T,SK0,2010,14.4,SK
T,TR1,2010,13.5,TR
T,TR2,2010,7.3,TR
T,TR3,2010,10.9,TR
T,TR4,2010,10.1,TR
T,TR5,2010,9.5,TR
T,TR6,2010,12.4,TR
T,TR7,2010,11,TR
T,TR8,2010,7.4,TR
T,TR9,2010,4.9,TR
T,TRA,2010,7,TR
T,TRB,2010,13,TR
T,TRC,2010,11.1,TR
T,UKC,2010,9.4,UK
T,UKD,2010,8,UK
T,UKE,2010,9.1,UK
T,UKF,2010,7.6,UK
T,UKG,2010,9,UK
T,UKH,2010,6.6,UK
T,UKI,2010,9.2,UK
T,UKJ,2010,6.1,UK
T,UKK,2010,5.9,UK
T,UKL,2010,8.7,UK
T,UKM,2010,8.2,UK
T,UKN,2010,7.1,UK
F,AT1,2009,6,AT
F,AT2,2009,4.7,AT
F,AT3,2009,4.2,AT
F,BE1,2009,15.7,BE
F,BE2,2009,4.9,BE
F,BE3,2009,11.9,BE
F,BG3,2009,8.3,BG
F,BG4,2009,5.1,BG
F,CH0,2009,4.5,CH
F,CY0,2009,5.5,CY
F,CZ0,2009,7.7,CZ
F,DE1,2009,5.1,DE
F,DE2,2009,5.1,DE
F,DE3,2009,11.6,DE
F,DE4,2009,10.3,DE
F,DE5,2009,7,DE
F,DE6,2009,5.8,DE
F,DE7,2009,6.2,DE
F,DE8,2009,13,DE
F,DE9,2009,6.5,DE
F,DEA,2009,7,DE
F,DEB,2009,5.7,DE
F,DEC,2009,8.4,DE
F,DED,2009,12.3,DE
F,DEE,2009,13.4,DE
F,DEF,2009,7,DE
F,DEG,2009,10.6,DE
F,DK0,2009,5.7,DK
F,EE0,2009,10.3,EE
F,EL3,2009,11.3,EL
F,EL4,2009,13.9,EL
F,EL5,2009,15.1,EL
F,EL6,2009,14.3,EL
F,ES1,2009,13.5,ES
F,ES2,2009,12,ES
F,ES3,2009,13.8,ES
F,ES4,2009,19.8,ES
F,ES5,2009,17.1,ES
F,ES6,2009,25.6,ES
F,ES7,2009,26.6,ES
F,FI1,2009,7.6,FI
F,FI2,2009,,FI
F,FR1,2009,7.3,FR
F,FRB,2009,6.7,FR
F,FRC,2009,8.1,FR
F,FRD,2009,9.3,FR
F,FRE,2009,11.9,FR
F,FRF,2009,9.7,FR
F,FRG,2009,8.7,FR
F,FRH,2009,6.8,FR
F,FRI,2009,8.6,FR
F,FRJ,2009,11.1,FR
F,FRK,2009,8.4,FR
F,FRL,2009,9,FR
F,FRM,2009,,FR
F,FRY,2009,26.6,FR
F,HR0,2009,10.7,HR
F,HU1,2009,5.9,HU
F,HU2,2009,9.9,HU
F,HU3,2009,12.9,HU
F,IE0,2009,9.5,IE
F,IS0,2009,5.7,IS
F,ITC,2009,6.8,IT
F,ITF,2009,14.8,IT
F,ITG,2009,16.3,IT
F,ITH,2009,5.8,IT
F,ITI,2009,9.1,IT
F,LT0,2009,10.5,LT
F,LU0,2009,6.1,LU
F,LV0,2009,14.1,LV
F,ME0,2009,,ME
F,MK0,2009,32.8,MK
F,MT0,2009,7.6,MT
F,NL1,2009,5.9,NL
F,NL2,2009,4.5,NL
F,NL3,2009,4.9,NL
F,NL4,2009,4.9,NL
F,NO0,2009,2.6,NO
F,PL2,2009,8,PL
F,PL4,2009,9.8,PL
F,PL5,2009,10.4,PL
F,PL6,2009,9.1,PL
F,PL7,2009,8.7,PL
F,PL8,2009,9.5,PL
F,PL9,2009,6.2,PL
F,PT1,2009,10.4,PT
F,PT2,2009,,PT
F,PT3,2009,,PT
F,RO1,2009,6.9,RO
F,RO2,2009,5.6,RO
F,RO3,2009,6.1,RO
F,RO4,2009,4.6,RO
F,RS1,2009,,RS
F,RS2,2009,,RS
F,SE1,2009,7.7,SE
F,SE2,2009,8.2,SE
F,SE3,2009,8.3,SE
F,SI0,2009,5.8,SI
F,SK0,2009,12.8,SK
F,TR1,2009,18.9,TR
F,TR2,2009,11.9,TR
F,TR3,2009,14.6,TR
F,TR4,2009,15.1,TR
F,TR5,2009,12.8,TR
F,TR6,2009,16.3,TR
F,TR7,2009,10.2,TR
F,TR8,2009,5.6,TR
F,TR9,2009,3.4,TR
F,TRA,2009,2.3,TR
F,TRB,2009,9.6,TR
F,TRC,2009,8,TR
F,UKC,2009,7.1,UK
F,UKD,2009,6.7,UK
F,UKE,2009,6.9,UK
F,UKF,2009,6,UK
F,UKG,2009,7.5,UK
F,UKH,2009,5.7,UK
F,UKI,2009,9,UK
F,UKJ,2009,5,UK
F,UKK,2009,5.2,UK
F,UKL,2009,6.3,UK
F,UKM,2009,5.7,UK
F,UKN,2009,4.2,UK
M,AT1,2009,7.1,AT
M,AT2,2009,5.1,AT
M,AT3,2009,3.9,AT
M,BE1,2009,15.8,BE
M,BE2,2009,4.9,BE
M,BE3,2009,10.6,BE
M,BG3,2009,8.4,BG
M,BG4,2009,5.6,BG
M,CH0,2009,3.8,CH
M,CY0,2009,5.3,CY
M,CZ0,2009,5.9,CZ
M,DE1,2009,5.2,DE
M,DE2,2009,5.1,DE
M,DE3,2009,15.6,DE
M,DE4,2009,12.2,DE
M,DE5,2009,11,DE
M,DE6,2009,8.4,DE
M,DE7,2009,6.6,DE
M,DE8,2009,14.7,DE
M,DE9,2009,7.2,DE
M,DEA,2009,8.5,DE
M,DEB,2009,6.2,DE
M,DEC,2009,8.4,DE
M,DED,2009,12.6,DE
M,DEE,2009,14,DE
M,DEF,2009,7.6,DE
M,DEG,2009,10.7,DE
M,DK0,2009,7.1,DK
M,EE0,2009,16.7,EE
M,EL3,2009,7.3,EL
M,EL4,2009,6.7,EL
M,EL5,2009,7.5,EL
M,EL6,2009,6,EL
M,ES1,2009,11.9,ES
M,ES2,2009,11.8,ES
M,ES3,2009,13.9,ES
M,ES4,2009,15,ES
M,ES5,2009,18.8,ES
M,ES6,2009,23.6,ES
M,ES7,2009,25.6,ES
M,FI1,2009,8.9,FI
M,FI2,2009,,FI
M,FR1,2009,8.8,FR
M,FRB,2009,6.6,FR
M,FRC,2009,8.4,FR
M,FRD,2009,8.1,FR
M,FRE,2009,12.5,FR
M,FRF,2009,9.7,FR
M,FRG,2009,6.6,FR
M,FRH,2009,4.5,FR
M,FRI,2009,7.5,FR
M,FRJ,2009,10.5,FR
M,FRK,2009,8,FR
M,FRL,2009,9.3,FR
M,FRM,2009,,FR
M,FRY,2009,22.4,FR
M,HR0,2009,7.9,HR
M,HU1,2009,7,HU
M,HU2,2009,9.4,HU
M,HU3,2009,13.6,HU
M,IE0,2009,15.1,IE
M,IS0,2009,8.6,IS
M,ITC,2009,5,IT
M,ITF,2009,10.3,IT
M,ITG,2009,12.1,IT
M,ITH,2009,3.8,IT
M,ITI,2009,5.7,IT
M,LT0,2009,17.1,LT
M,LU0,2009,4.4,LU
M,LV0,2009,20.9,LV
M,ME0,2009,,ME
M,MK0,2009,31.8,MK
M,MT0,2009,6.5,MT
M,NL1,2009,4.8,NL
M,NL2,2009,3.4,NL
M,NL3,2009,3.8,NL
M,NL4,2009,4.2,NL
M,NO0,2009,3.6,NO
M,PL2,2009,6.6,PL
M,PL4,2009,7.7,PL
M,PL5,2009,9.8,PL
M,PL6,2009,8,PL
M,PL7,2009,8.6,PL
M,PL8,2009,9.2,PL
M,PL9,2009,5.8,PL
M,PT1,2009,9.1,PT
M,PT2,2009,,PT
M,PT3,2009,8.9,PT
M,RO1,2009,9.1,RO
M,RO2,2009,7.4,RO
M,RO3,2009,6.6,RO
M,RO4,2009,8,RO
M,RS1,2009,,RS
M,RS2,2009,,RS
M,SE1,2009,7.9,SE
M,SE2,2009,8.8,SE
M,SE3,2009,9.8,SE
M,SI0,2009,5.9,SI
M,SK0,2009,11.4,SK
M,TR1,2009,14.9,TR
M,TR2,2009,8.4,TR
M,TR3,2009,12.3,TR
M,TR4,2009,11.9,TR
M,TR5,2009,10.5,TR
M,TR6,2009,15.1,TR
M,TR7,2009,13.2,TR
M,TR8,2009,7.2,TR
M,TR9,2009,4.9,TR
M,TRA,2009,9.1,TR
M,TRB,2009,16.2,TR
M,TRC,2009,16.2,TR
M,UKC,2009,10.9,UK
M,UKD,2009,9.7,UK
M,UKE,2009,9.8,UK
M,UKF,2009,8.1,UK
M,UKG,2009,11.5,UK
M,UKH,2009,6.6,UK
M,UKI,2009,8.9,UK
M,UKJ,2009,6.4,UK
M,UKK,2009,7,UK
M,UKL,2009,9.6,UK
M,UKM,2009,7.9,UK
M,UKN,2009,8.2,UK
T,AT1,2009,6.6,AT
T,AT2,2009,4.9,AT
T,AT3,2009,4.1,AT
T,BE1,2009,15.7,BE
T,BE2,2009,4.9,BE
T,BE3,2009,11.2,BE
T,BG3,2009,8.3,BG
T,BG4,2009,5.4,BG
T,CH0,2009,4.1,CH
T,CY0,2009,5.4,CY
T,CZ0,2009,6.7,CZ
T,DE1,2009,5.2,DE
T,DE2,2009,5.1,DE
T,DE3,2009,13.7,DE
T,DE4,2009,11.4,DE
T,DE5,2009,9.1,DE
T,DE6,2009,7.2,DE
T,DE7,2009,6.4,DE
T,DE8,2009,13.9,DE
T,DE9,2009,6.9,DE
T,DEA,2009,7.8,DE
T,DEB,2009,6,DE
T,DEC,2009,8.4,DE
T,DED,2009,12.5,DE
T,DEE,2009,13.7,DE
T,DEF,2009,7.3,DE
T,DEG,2009,10.7,DE
T,DK0,2009,6.4,DK
T,EE0,2009,13.5,EE
T,EL3,2009,9.1,EL
T,EL4,2009,9.7,EL
T,EL5,2009,10.6,EL
T,EL6,2009,9.4,EL
T,ES1,2009,12.6,ES
T,ES2,2009,11.9,ES
T,ES3,2009,13.9,ES
T,ES4,2009,17,ES
T,ES5,2009,18,ES
T,ES6,2009,24.4,ES
T,ES7,2009,26,ES
T,FI1,2009,8.3,FI
T,FI2,2009,,FI
T,FR1,2009,8.1,FR
T,FRB,2009,6.7,FR
T,FRC,2009,8.3,FR
T,FRD,2009,8.6,FR
T,FRE,2009,12.2,FR
T,FRF,2009,9.7,FR
T,FRG,2009,7.6,FR
T,FRH,2009,5.6,FR
T,FRI,2009,8.1,FR
T,FRJ,2009,10.8,FR
T,FRK,2009,8.2,FR
T,FRL,2009,9.2,FR
T,FRM,2009,,FR
T,FRY,2009,24.4,FR
T,HR0,2009,9.2,HR
T,HU1,2009,6.5,HU
T,HU2,2009,9.6,HU
T,HU3,2009,13.3,HU
T,IE0,2009,12.6,IE
T,IS0,2009,7.2,IS
T,ITC,2009,5.8,IT
T,ITF,2009,11.9,IT
T,ITG,2009,13.6,IT
T,ITH,2009,4.6,IT
T,ITI,2009,7.2,IT
T,LT0,2009,13.8,LT
T,LU0,2009,5.1,LU
T,LV0,2009,17.5,LV
T,ME0,2009,,ME
T,MK0,2009,32.2,MK
T,MT0,2009,6.9,MT
T,NL1,2009,5.3,NL
T,NL2,2009,3.9,NL
T,NL3,2009,4.3,NL
T,NL4,2009,4.5,NL
T,NO0,2009,3.1,NO
T,PL2,2009,7.2,PL
T,PL4,2009,8.6,PL
T,PL5,2009,10,PL
T,PL6,2009,8.5,PL
T,PL7,2009,8.6,PL
T,PL8,2009,9.3,PL
T,PL9,2009,6,PL
T,PT1,2009,9.7,PT
T,PT2,2009,6.7,PT
T,PT3,2009,7.5,PT
T,RO1,2009,8.1,RO
T,RO2,2009,6.6,RO
T,RO3,2009,6.4,RO
T,RO4,2009,6.5,RO
T,RS1,2009,,RS
T,RS2,2009,,RS
T,SE1,2009,7.8,SE
T,SE2,2009,8.5,SE
T,SE3,2009,9.1,SE
T,SI0,2009,5.9,SI
T,SK0,2009,12,SK
T,TR1,2009,15.9,TR
T,TR2,2009,9.5,TR
T,TR3,2009,13,TR
T,TR4,2009,12.8,TR
T,TR5,2009,11.1,TR
T,TR6,2009,15.4,TR
T,TR7,2009,12.5,TR
T,TR8,2009,6.6,TR
T,TR9,2009,4.3,TR
T,TRA,2009,6.9,TR
T,TRB,2009,14.8,TR
T,TRC,2009,15.1,TR
T,UKC,2009,9.2,UK
T,UKD,2009,8.3,UK
T,UKE,2009,8.5,UK
T,UKF,2009,7.1,UK
T,UKG,2009,9.7,UK
T,UKH,2009,6.2,UK
T,UKI,2009,9,UK
T,UKJ,2009,5.8,UK
T,UKK,2009,6.1,UK
T,UKL,2009,8.1,UK
T,UKM,2009,6.9,UK
T,UKN,2009,6.4,UK
F,AT1,2008,5.5,AT
F,AT2,2008,4,AT
F,AT3,2008,3.3,AT
F,BE1,2008,16.6,BE
F,BE2,2008,4.2,BE
F,BE3,2008,11.4,BE
F,BG3,2008,7.8,BG
F,BG4,2008,3.9,BG
F,CH0,2008,4,CH
F,CY0,2008,4.3,CY
F,CZ0,2008,5.6,CZ
F,DE1,2008,4.9,DE
F,DE2,2008,4.7,DE
F,DE3,2008,13.5,DE
F,DE4,2008,11.3,DE
F,DE5,2008,7.6,DE
F,DE6,2008,6.5,DE
F,DE7,2008,6.6,DE
F,DE8,2008,14.6,DE
F,DE9,2008,7.1,DE
F,DEA,2008,7.3,DE
F,DEB,2008,5.9,DE
F,DEC,2008,6.9,DE
F,DED,2008,12.7,DE
F,DEE,2008,15.5,DE
F,DEF,2008,6.9,DE
F,DEG,2008,12,DE
F,DK0,2008,4.1,DK
F,EE0,2008,5.1,EE
F,EL3,2008,8.8,EL
F,EL4,2008,10.9,EL
F,EL5,2008,14.2,EL
F,EL6,2008,13.2,EL
F,ES1,2008,10.1,ES
F,ES2,2008,8.1,ES
F,ES3,2008,9.5,ES
F,ES4,2008,15.6,ES
F,ES5,2008,10.5,ES
F,ES6,2008,20,ES
F,ES7,2008,18.8,ES
F,FI1,2008,6.7,FI
F,FI2,2008,,FI
F,FR1,2008,6.1,FR
F,FRB,2008,6.2,FR
F,FRC,2008,7.6,FR
F,FRD,2008,9,FR
F,FRE,2008,10.2,FR
F,FRF,2008,8.3,FR
F,FRG,2008,6.8,FR
F,FRH,2008,5.5,FR
F,FRI,2008,7.7,FR
F,FRJ,2008,8.1,FR
F,FRK,2008,6.9,FR
F,FRL,2008,7.8,FR
F,FRM,2008,,FR
F,FRY,2008,25.8,FR
F,HR0,2008,10.4,HR
F,HU1,2008,5.2,HU
F,HU2,2008,7.1,HU
F,HU3,2008,11.2,HU
F,IE0,2008,5.7,IE
F,IS0,2008,2.6,IS
F,ITC,2008,5.5,IT
F,ITF,2008,15.1,IT
F,ITG,2008,16.7,IT
F,ITH,2008,4.8,IT
F,ITI,2008,8.1,IT
F,LT0,2008,5.6,LT
F,LU0,2008,6,LU
F,LV0,2008,7.1,LV
F,ME0,2008,,ME
F,MK0,2008,34.2,MK
F,MT0,2008,6.8,MT
F,NL1,2008,5.7,NL
F,NL2,2008,4.4,NL
F,NL3,2008,4.3,NL
F,NL4,2008,4.4,NL
F,NO0,2008,2.4,NO
F,PL2,2008,7.4,PL
F,PL4,2008,8.5,PL
F,PL5,2008,9.6,PL
F,PL6,2008,8.6,PL
F,PL7,2008,7.9,PL
F,PL8,2008,8.5,PL
F,PL9,2008,6.4,PL
F,PT1,2008,9,PT
F,PT2,2008,,PT
F,PT3,2008,,PT
F,RO1,2008,4.8,RO
F,RO2,2008,4.5,RO
F,RO3,2008,4.9,RO
F,RO4,2008,4.6,RO
F,RS1,2008,,RS
F,RS2,2008,,RS
F,SE1,2008,6.3,SE
F,SE2,2008,6.7,SE
F,SE3,2008,6.9,SE
F,SI0,2008,4.8,SI
F,SK0,2008,10.9,SK
F,TR1,2008,11.9,TR
F,TR2,2008,10.3,TR
F,TR3,2008,10.9,TR
F,TR4,2008,12.2,TR
F,TR5,2008,13.9,TR
F,TR6,2008,13.3,TR
F,TR7,2008,8.7,TR
F,TR8,2008,4.5,TR
F,TR9,2008,4,TR
F,TRA,2008,1.6,TR
F,TRB,2008,10.8,TR
F,TRC,2008,5.1,TR
F,UKC,2008,6.7,UK
F,UKD,2008,5.6,UK
F,UKE,2008,5.2,UK
F,UKF,2008,5.5,UK
F,UKG,2008,5.5,UK
F,UKH,2008,4.4,UK
F,UKI,2008,7.2,UK
F,UKJ,2008,4.1,UK
F,UKK,2008,3.6,UK
F,UKL,2008,5.1,UK
F,UKM,2008,4.2,UK
F,UKN,2008,2.7,UK
M,AT1,2008,5.3,AT
M,AT2,2008,3.5,AT
M,AT3,2008,2.5,AT
M,BE1,2008,15.5,BE
M,BE2,2008,3.7,BE
M,BE3,2008,8.9,BE
M,BG3,2008,7.2,BG
M,BG4,2008,3.7,BG
M,CH0,2008,2.8,CH
M,CY0,2008,3.2,CY
M,CZ0,2008,3.5,CZ
M,DE1,2008,3.7,DE
M,DE2,2008,4,DE
M,DE3,2008,16.7,DE
M,DE4,2008,11.6,DE
M,DE5,2008,11.2,DE
M,DE6,2008,7.6,DE
M,DE7,2008,6.4,DE
M,DE8,2008,14.8,DE
M,DE9,2008,7.2,DE
M,DEA,2008,7.5,DE
M,DEB,2008,5.4,DE
M,DEC,2008,7.3,DE
M,DED,2008,13.1,DE
M,DEE,2008,13.7,DE
M,DEF,2008,6.8,DE
M,DEG,2008,9.6,DE
M,DK0,2008,3.3,DK
M,EE0,2008,5.8,EE
M,EL3,2008,5.1,EL
M,EL4,2008,4.1,EL
M,EL5,2008,5.4,EL
M,EL6,2008,5.4,EL
M,ES1,2008,7,ES
M,ES2,2008,6,ES
M,ES3,2008,7.9,ES
M,ES4,2008,8.6,ES
M,ES5,2008,9.8,ES
M,ES6,2008,14.7,ES
M,ES7,2008,16.1,ES
M,FI1,2008,6.1,FI
M,FI2,2008,,FI
M,FR1,2008,7.6,FR
M,FRB,2008,4.8,FR
M,FRC,2008,5.7,FR
M,FRD,2008,6.1,FR
M,FRE,2008,9.3,FR
M,FRF,2008,6.3,FR
M,FRG,2008,5.5,FR
M,FRH,2008,4.9,FR
M,FRI,2008,6,FR
M,FRJ,2008,7.1,FR
M,FRK,2008,5.8,FR
M,FRL,2008,7.9,FR
M,FRM,2008,,FR
M,FRY,2008,20.5,FR
M,HR0,2008,7.1,HR
M,HU1,2008,3.9,HU
M,HU2,2008,6.6,HU
M,HU3,2008,11.5,HU
M,IE0,2008,7.6,IE
M,IS0,2008,3.2,IS
M,ITC,2008,3.3,IT
M,ITF,2008,9.3,IT
M,ITG,2008,11.3,IT
M,ITH,2008,2.3,IT
M,ITI,2008,4.6,IT
M,LT0,2008,6,LT
M,LU0,2008,4.3,LU
M,LV0,2008,8.4,LV
M,ME0,2008,,ME
M,MK0,2008,33.5,MK
M,MT0,2008,5.6,MT
M,NL1,2008,3.9,NL
M,NL2,2008,2.9,NL
M,NL3,2008,2.8,NL
M,NL4,2008,2.9,NL
M,NO0,2008,2.7,NO
M,PL2,2008,5.6,PL
M,PL4,2008,5.9,PL
M,PL5,2008,7.6,PL
M,PL6,2008,6.3,PL
M,PL7,2008,6.9,PL
M,PL8,2008,7.9,PL
M,PL9,2008,5.7,PL
M,PT1,2008,6.7,PT
M,PT2,2008,,PT
M,PT3,2008,,PT
M,RO1,2008,7.2,RO
M,RO2,2008,6.6,RO
M,RO3,2008,5.8,RO
M,RO4,2008,7.4,RO
M,RS1,2008,,RS
M,RS2,2008,,RS
M,SE1,2008,5.5,SE
M,SE2,2008,6,SE
M,SE3,2008,6.6,SE
M,SI0,2008,4,SI
M,SK0,2008,8.4,SK
M,TR1,2008,9.4,TR
M,TR2,2008,7.1,TR
M,TR3,2008,8.9,TR
M,TR4,2008,8.8,TR
M,TR5,2008,8.9,TR
M,TR6,2008,12,TR
M,TR7,2008,9.6,TR
M,TR8,2008,6.9,TR
M,TR9,2008,4.6,TR
M,TRA,2008,6.8,TR
M,TRB,2008,13,TR
M,TRC,2008,15.9,TR
M,UKC,2008,8.2,UK
M,UKD,2008,7.6,UK
M,UKE,2008,6.7,UK
M,UKF,2008,5.9,UK
M,UKG,2008,7.5,UK
M,UKH,2008,5.1,UK
M,UKI,2008,7.1,UK
M,UKJ,2008,4.4,UK
M,UKK,2008,4.4,UK
M,UKL,2008,6.6,UK
M,UKM,2008,5.1,UK
M,UKN,2008,5.8,UK
T,AT1,2008,5.4,AT
T,AT2,2008,3.8,AT
T,AT3,2008,2.9,AT
T,BE1,2008,16,BE
T,BE2,2008,3.9,BE
T,BE3,2008,10,BE
T,BG3,2008,7.5,BG
T,BG4,2008,3.8,BG
T,CH0,2008,3.4,CH
T,CY0,2008,3.7,CY
T,CZ0,2008,4.4,CZ
T,DE1,2008,4.3,DE
T,DE2,2008,4.3,DE
T,DE3,2008,15.2,DE
T,DE4,2008,11.5,DE
T,DE5,2008,9.6,DE
T,DE6,2008,7.1,DE
T,DE7,2008,6.5,DE
T,DE8,2008,14.7,DE
T,DE9,2008,7.1,DE
T,DEA,2008,7.4,DE
T,DEB,2008,5.6,DE
T,DEC,2008,7.1,DE
T,DED,2008,12.9,DE
T,DEE,2008,14.6,DE
T,DEF,2008,6.8,DE
T,DEG,2008,10.7,DE
T,DK0,2008,3.7,DK
T,EE0,2008,5.5,EE
T,EL3,2008,6.7,EL
T,EL4,2008,6.8,EL
T,EL5,2008,9,EL
T,EL6,2008,8.5,EL
T,ES1,2008,8.4,ES
T,ES2,2008,7,ES
T,ES3,2008,8.6,ES
T,ES4,2008,11.4,ES
T,ES5,2008,10.1,ES
T,ES6,2008,16.9,ES
T,ES7,2008,17.3,ES
T,FI1,2008,6.4,FI
T,FI2,2008,,FI
T,FR1,2008,6.9,FR
T,FRB,2008,5.5,FR
T,FRC,2008,6.6,FR
T,FRD,2008,7.4,FR
T,FRE,2008,9.7,FR
T,FRF,2008,7.2,FR
T,FRG,2008,6.1,FR
T,FRH,2008,5.2,FR
T,FRI,2008,6.8,FR
T,FRJ,2008,7.6,FR
T,FRK,2008,6.3,FR
T,FRL,2008,7.8,FR
T,FRM,2008,7.9,FR
T,FRY,2008,23.1,FR
T,HR0,2008,8.6,HR
T,HU1,2008,4.5,HU
T,HU2,2008,6.8,HU
T,HU3,2008,11.3,HU
T,IE0,2008,6.8,IE
T,IS0,2008,2.9,IS
T,ITC,2008,4.2,IT
T,ITF,2008,11.4,IT
T,ITG,2008,13.3,IT
T,ITH,2008,3.4,IT
T,ITI,2008,6.1,IT
T,LT0,2008,5.8,LT
T,LU0,2008,5.1,LU
T,LV0,2008,7.7,LV
T,ME0,2008,,ME
T,MK0,2008,33.8,MK
T,MT0,2008,6,MT
T,NL1,2008,4.7,NL
T,NL2,2008,3.6,NL
T,NL3,2008,3.5,NL
T,NL4,2008,3.6,NL
T,NO0,2008,2.5,NO
T,PL2,2008,6.4,PL
T,PL4,2008,7,PL
T,PL5,2008,8.5,PL
T,PL6,2008,7.3,PL
T,PL7,2008,7.4,PL
T,PL8,2008,8.1,PL
T,PL9,2008,6,PL
T,PT1,2008,7.8,PT
T,PT2,2008,5.4,PT
T,PT3,2008,6,PT
T,RO1,2008,6.1,RO
T,RO2,2008,5.6,RO
T,RO3,2008,5.4,RO
T,RO4,2008,6.1,RO
T,RS1,2008,,RS
T,RS2,2008,,RS
T,SE1,2008,5.9,SE
T,SE2,2008,6.3,SE
T,SE3,2008,6.7,SE
T,SI0,2008,4.4,SI
T,SK0,2008,9.5,SK
T,TR1,2008,10,TR
T,TR2,2008,8.1,TR
T,TR3,2008,9.4,TR
T,TR4,2008,9.7,TR
T,TR5,2008,10.2,TR
T,TR6,2008,12.4,TR
T,TR7,2008,9.4,TR
T,TR8,2008,6,TR
T,TR9,2008,4.4,TR
T,TRA,2008,5.1,TR
T,TRB,2008,12.5,TR
T,TRC,2008,14.4,TR
T,UKC,2008,7.5,UK
T,UKD,2008,6.7,UK
T,UKE,2008,6,UK
T,UKF,2008,5.7,UK
T,UKG,2008,6.6,UK
T,UKH,2008,4.8,UK
T,UKI,2008,7.2,UK
T,UKJ,2008,4.3,UK
T,UKK,2008,4,UK
T,UKL,2008,5.9,UK
T,UKM,2008,4.7,UK
T,UKN,2008,4.4,UK
F,AT1,2007,6.5,AT
F,AT2,2007,4.8,AT
F,AT3,2007,4.3,AT
F,BE1,2007,16.9,BE
F,BE2,2007,5.1,BE
