sex,location,year,unemployment,country
T,ITH3,2019,5.7,IT
T,ITH4,2019,6.1,IT
T,ITH5,2019,5.6,IT
T,ITI1,2019,6.8,IT
T,ITI2,2019,8.5,IT
T,ITI3,2019,8.7,IT
T,ITI4,2019,9.9,IT
T,LT00,2019,,LT
T,LT01,2019,4.4,LT
T,LT02,2019,7.2,LT
T,LU00,2019,5.6,LU
T,LV00,2019,6.3,LV
T,ME00,2019,15.2,ME
T,MK00,2019,17.3,MK
T,MT00,2019,3.4,MT
T,NL11,2019,5.1,NL
T,NL12,2019,3.7,NL
T,NL13,2019,2.8,NL
T,NL21,2019,3,NL
T,NL22,2019,3.1,NL
T,NL23,2019,3.5,NL
T,NL31,2019,2.9,NL
T,NL32,2019,3.2,NL
T,NL33,2019,4.1,NL
T,NL34,2019,2.6,NL
T,NL41,2019,3.2,NL
T,NL42,2019,3.1,NL
T,NO01,2019,3.9,NO
T,NO02,2019,3.2,NO
T,NO03,2019,3.7,NO
T,NO04,2019,3.9,NO
T,NO05,2019,3.6,NO
T,NO06,2019,3.8,NO
T,NO07,2019,3,NO
T,PL21,2019,2.8,PL
T,PL22,2019,2.4,PL
T,PL41,2019,2.6,PL
T,PL42,2019,3.2,PL
T,PL43,2019,2,PL
T,PL51,2019,3.3,PL
T,PL52,2019,3.2,PL
T,PL61,2019,4,PL
T,PL62,2019,3.3,PL
T,PL63,2019,2.8,PL
T,PL71,2019,3.7,PL
T,PL72,2019,4.2,PL
T,PL81,2019,5.5,PL
T,PL82,2019,5.1,PL
T,PL84,2019,3.1,PL
T,PL91,2019,2.1,PL
T,PL92,2019,4.6,PL
T,PT11,2019,6.7,PT
T,PT15,2019,7.1,PT
T,PT16,2019,5,PT
T,PT17,2019,7.2,PT
T,PT18,2019,6.9,PT
T,PT20,2019,7.9,PT
T,PT30,2019,7.1,PT
T,RO11,2019,3,RO
T,RO12,2019,5.3,RO
T,RO21,2019,2.1,RO
T,RO22,2019,6.4,RO
T,RO31,2019,4.7,RO
T,RO32,2019,2.5,RO
T,RO41,2019,5.3,RO
T,RO42,2019,3.4,RO
T,RS11,2019,8.3,RS
T,RS12,2019,9.1,RS
T,RS21,2019,11.8,RS
T,RS22,2019,13.3,RS
T,SE11,2019,6.1,SE
T,SE12,2019,7.3,SE
T,SE21,2019,6.3,SE
T,SE22,2019,8.9,SE
T,SE23,2019,6.1,SE
T,SE31,2019,7.3,SE
T,SE32,2019,6.7,SE
T,SE33,2019,6.1,SE
T,SI01,2019,,SI
T,SI02,2019,,SI
T,SI03,2019,4.9,SI
T,SI04,2019,4,SI
T,SK01,2019,2.4,SK
T,SK02,2019,4,SK
T,SK03,2019,6.1,SK
T,SK04,2019,9.1,SK
T,TR10,2019,14.8,TR
T,TR21,2019,11.2,TR
T,TR22,2019,8.3,TR
T,TR31,2019,15.9,TR
T,TR32,2019,9.2,TR
T,TR33,2019,9.8,TR
T,TR41,2019,11.2,TR
T,TR42,2019,13.4,TR
T,TR51,2019,14.2,TR
T,TR52,2019,8,TR
T,TR61,2019,13.3,TR
T,TR62,2019,12,TR
T,TR63,2019,18.2,TR
T,TR71,2019,13.2,TR
T,TR72,2019,14.4,TR
T,TR81,2019,9.6,TR
T,TR82,2019,7.7,TR
T,TR83,2019,8.3,TR
T,TR90,2019,9.9,TR
T,TRA1,2019,11.3,TR
T,TRA2,2019,9.6,TR
T,TRB1,2019,9.9,TR
T,TRB2,2019,25.7,TR
T,TRC1,2019,15.2,TR
T,TRC2,2019,23.2,TR
T,TRC3,2019,30.8,TR
T,UKC1,2019,5.7,UK
T,UKC2,2019,5.6,UK
T,UKD1,2019,2,UK
T,UKD3,2019,5.1,UK
T,UKD4,2019,3.7,UK
T,UKD6,2019,3.2,UK
T,UKD7,2019,3.8,UK
T,UKE1,2019,4.7,UK
T,UKE2,2019,2.7,UK
T,UKE3,2019,5.1,UK
T,UKE4,2019,4.7,UK
T,UKF1,2019,3.9,UK
T,UKF2,2019,4.2,UK
T,UKF3,2019,3.7,UK
T,UKG1,2019,3,UK
T,UKG2,2019,3.3,UK
T,UKG3,2019,6,UK
T,UKH1,2019,2.9,UK
T,UKH2,2019,2.7,UK
T,UKH3,2019,3.2,UK
T,UKI1,2019,,UK
T,UKI2,2019,,UK
T,UKI3,2019,3.8,UK
T,UKI4,2019,4,UK
T,UKI5,2019,4.4,UK
T,UKI6,2019,4.1,UK
T,UKI7,2019,5.2,UK
T,UKJ1,2019,2.8,UK
T,UKJ2,2019,2.6,UK
T,UKJ3,2019,3.3,UK
T,UKJ4,2019,3.9,UK
T,UKK1,2019,2.7,UK
T,UKK2,2019,2.1,UK
T,UKK3,2019,2.1,UK
T,UKK4,2019,3,UK
T,UKL1,2019,4.1,UK
T,UKL2,2019,3.3,UK
T,UKM2,2019,,UK
T,UKM3,2019,,UK
T,UKM5,2019,3.2,UK
T,UKM6,2019,,UK
T,UKM7,2019,3.4,UK
T,UKM8,2019,4.6,UK
T,UKM9,2019,3.1,UK
T,UKN0,2019,2.7,UK
F,AT11,2018,4.5,AT
F,AT12,2018,3.3,AT
F,AT13,2018,8.7,AT
F,AT21,2018,4.5,AT
F,AT22,2018,4.5,AT
F,AT31,2018,3.5,AT
F,AT32,2018,2.8,AT
F,AT33,2018,2.3,AT
F,AT34,2018,3.8,AT
F,BE10,2018,11.8,BE
F,BE21,2018,4.1,BE
F,BE22,2018,3.8,BE
F,BE23,2018,2.7,BE
F,BE24,2018,2.9,BE
F,BE25,2018,3.1,BE
F,BE31,2018,6.2,BE
F,BE32,2018,9.6,BE
F,BE33,2018,7.2,BE
F,BE34,2018,5.5,BE
F,BE35,2018,8.9,BE
F,BG31,2018,9.1,BG
F,BG32,2018,5.9,BG
F,BG33,2018,7.7,BG
F,BG34,2018,4.8,BG
F,BG41,2018,2.4,BG
F,BG42,2018,3.7,BG
F,CH01,2018,7.7,CH
F,CH02,2018,4.7,CH
F,CH03,2018,4.8,CH
F,CH04,2018,4.6,CH
F,CH05,2018,4.1,CH
F,CH06,2018,3.5,CH
F,CH07,2018,7.4,CH
F,CY00,2018,8.8,CY
F,CZ01,2018,1.9,CZ
F,CZ02,2018,2.7,CZ
F,CZ03,2018,1.7,CZ
F,CZ04,2018,3.7,CZ
F,CZ05,2018,2.5,CZ
F,CZ06,2018,3.2,CZ
F,CZ07,2018,2.5,CZ
F,CZ08,2018,4.3,CZ
F,DE11,2018,2,DE
F,DE12,2018,2.9,DE
F,DE13,2018,2.2,DE
F,DE14,2018,1.8,DE
F,DE21,2018,2,DE
F,DE22,2018,1.9,DE
F,DE23,2018,2,DE
F,DE24,2018,2.4,DE
F,DE25,2018,1.6,DE
F,DE26,2018,2.1,DE
F,DE27,2018,2.7,DE
F,DE30,2018,5.5,DE
F,DE40,2018,3.1,DE
F,DE50,2018,,DE
F,DE60,2018,3.6,DE
F,DE71,2018,2.6,DE
F,DE72,2018,3,DE
F,DE73,2018,1.9,DE
F,DE80,2018,4,DE
F,DE91,2018,3.6,DE
F,DE92,2018,3.5,DE
F,DE93,2018,2.5,DE
F,DE94,2018,2.3,DE
F,DEA1,2018,3.4,DE
F,DEA2,2018,2.7,DE
F,DEA3,2018,2.7,DE
F,DEA4,2018,3.1,DE
F,DEA5,2018,3.2,DE
F,DEB1,2018,2.6,DE
F,DEB2,2018,,DE
F,DEB3,2018,2.7,DE
F,Dec-00,2018,3.1,DE
F,DED2,2018,3.8,DE
F,DED4,2018,2.9,DE
F,DED5,2018,4.4,DE
F,DEE0,2018,4.6,DE
F,DEF0,2018,2.6,DE
F,DEG0,2018,4.1,DE
F,DK01,2018,5.6,DK
F,DK02,2018,5.1,DK
F,DK03,2018,5.2,DK
F,DK04,2018,4.9,DK
F,DK05,2018,5.9,DK
F,EA19,2018,8.6,EA
F,EE00,2018,5.3,EE
F,EL30,2018,24.9,EL
F,EL41,2018,28.4,EL
F,EL42,2018,21.1,EL
F,EL43,2018,17.2,EL
F,EL51,2018,18.9,EL
F,EL52,2018,25.8,EL
F,EL53,2018,32.9,EL
F,EL54,2018,22.2,EL
F,EL61,2018,23.3,EL
F,EL62,2018,19.9,EL
F,EL63,2018,31.6,EL
F,EL64,2018,25.6,EL
F,EL65,2018,19,EL
F,ES11,2018,14.4,ES
F,ES12,2018,14.9,ES
F,ES13,2018,12.4,ES
F,ES21,2018,9.9,ES
F,ES22,2018,11.1,ES
F,ES23,2018,11.9,ES
F,ES24,2018,12.2,ES
F,ES30,2018,12.9,ES
F,ES41,2018,14.2,ES
F,ES42,2018,24.1,ES
F,ES43,2018,29.1,ES
F,ES51,2018,12.1,ES
F,ES52,2018,17.5,ES
F,ES53,2018,10.9,ES
F,ES61,2018,27,ES
F,ES62,2018,21,ES
F,ES63,2018,36.3,ES
F,ES64,2018,31.6,ES
F,ES70,2018,21.4,ES
F,EU15,2018,7.8,EU
F,EU27_2020,2018,7.6,EU
F,EU28,2018,7.1,EU
F,FI19,2018,7.6,FI
F,FI1B,2018,6.6,FI
F,FI1C,2018,7.4,FI
F,FI1D,2018,8,FI
F,FI20,2018,,FI
F,FR10,2018,8.4,FR
F,FRB0,2018,8.2,FR
F,FRC1,2018,8.3,FR
F,FRC2,2018,7.5,FR
F,FRD1,2018,8.3,FR
F,FRD2,2018,8.4,FR
F,FRE1,2018,11.4,FR
F,FRE2,2018,8,FR
F,FRF1,2018,7.9,FR
F,FRF2,2018,9.4,FR
F,FRF3,2018,10.4,FR
F,FRG0,2018,8.6,FR
F,FRH0,2018,7,FR
F,FRI1,2018,9.2,FR
F,FRI2,2018,7,FR
F,FRI3,2018,9.6,FR
F,FRJ1,2018,11.9,FR
F,FRJ2,2018,9.5,FR
F,FRK1,2018,8.4,FR
F,FRK2,2018,7.3,FR
F,FRL0,2018,9,FR
F,FRM0,2018,,FR
F,FRY1,2018,23.9,FR
F,FRY2,2018,16.8,FR
F,FRY3,2018,20.3,FR
F,FRY4,2018,24.4,FR
F,FRY5,2018,41.8,FR
F,HR03,2018,9.9,HR
F,HR04,2018,9.1,HR
F,HU10,2018,,HU
F,HU11,2018,3.5,HU
F,HU12,2018,2.2,HU
F,HU21,2018,2.3,HU
F,HU22,2018,2.9,HU
F,HU23,2018,5.8,HU
F,HU31,2018,4.9,HU
F,HU32,2018,6.7,HU
F,HU33,2018,3.7,HU
F,IE01,2018,,IE
F,IE02,2018,,IE
F,IE04,2018,5.4,IE
F,IE05,2018,6,IE
F,IE06,2018,5.7,IE
F,IS00,2018,2.5,IS
F,ITC1,2018,9.1,IT
F,ITC2,2018,7.3,IT
F,ITC3,2018,12.2,IT
F,ITC4,2018,7.1,IT
F,ITF1,2018,14.7,IT
F,ITF2,2018,15.1,IT
F,ITF3,2018,23.4,IT
F,ITF4,2018,18.8,IT
F,ITF5,2018,14.4,IT
F,ITF6,2018,24.9,IT
F,ITG1,2018,24.3,IT
F,ITG2,2018,15,IT
F,ITH1,2018,3.1,IT
F,ITH2,2018,5.4,IT
F,ITH3,2018,7.8,IT
F,ITH4,2018,8.1,IT
F,ITH5,2018,7.3,IT
F,ITI1,2018,8.5,IT
F,ITI2,2018,11,IT
F,ITI3,2018,9.7,IT
F,ITI4,2018,11.9,IT
F,LT00,2018,,LT
F,LT01,2018,3.9,LT
F,LT02,2018,6.2,LT
F,LU00,2018,5.9,LU
F,LV00,2018,6.4,LV
F,ME00,2018,15.1,ME
F,MK00,2018,19.9,MK
F,MT00,2018,3.5,MT
F,NL11,2018,5.4,NL
F,NL12,2018,5.2,NL
F,NL13,2018,4.2,NL
F,NL21,2018,4.1,NL
F,NL22,2018,3.5,NL
F,NL23,2018,5.4,NL
F,NL31,2018,3.5,NL
F,NL32,2018,3.7,NL
F,NL33,2018,4.3,NL
F,NL34,2018,3.4,NL
F,NL41,2018,3.6,NL
F,NL42,2018,3.6,NL
F,NO01,2018,4.1,NO
F,NO02,2018,,NO
F,NO03,2018,3.2,NO
F,NO04,2018,4.1,NO
F,NO05,2018,3.4,NO
F,NO06,2018,,NO
F,NO07,2018,,NO
F,PL21,2018,2.9,PL
F,PL22,2018,3.4,PL
F,PL41,2018,2.4,PL
F,PL42,2018,4,PL
F,PL43,2018,,PL
F,PL51,2018,3.5,PL
F,PL52,2018,3.8,PL
F,PL61,2018,4.7,PL
F,PL62,2018,5.5,PL
F,PL63,2018,3,PL
F,PL71,2018,4.4,PL
F,PL72,2018,5.3,PL
F,PL81,2018,6.5,PL
F,PL82,2018,6.9,PL
F,PL84,2018,3.7,PL
F,PL91,2018,1.9,PL
F,PL92,2018,5.2,PL
F,PT11,2018,7.9,PT
F,PT15,2018,6.1,PT
F,PT16,2018,6.5,PT
F,PT17,2018,7.8,PT
F,PT18,2018,7.5,PT
F,PT20,2018,9,PT
F,PT30,2018,8.5,PT
F,RO11,2018,2.7,RO
F,RO12,2018,2.9,RO
F,RO21,2018,2.3,RO
F,RO22,2018,5.5,RO
F,RO31,2018,5.4,RO
F,RO32,2018,3,RO
F,RO41,2018,4.5,RO
F,RO42,2018,,RO
F,RS11,2018,11.6,RS
F,RS12,2018,11.4,RS
F,RS21,2018,15.5,RS
F,RS22,2018,17.2,RS
F,SE11,2018,5.4,SE
F,SE12,2018,7.6,SE
F,SE21,2018,6.3,SE
F,SE22,2018,7.8,SE
F,SE23,2018,5.5,SE
F,SE31,2018,6,SE
F,SE32,2018,5.5,SE
F,SE33,2018,5.6,SE
F,SI01,2018,,SI
F,SI02,2018,,SI
F,SI03,2018,6,SI
F,SI04,2018,5.4,SI
F,SK01,2018,2,SK
F,SK02,2018,4.8,SK
F,SK03,2018,7.6,SK
F,SK04,2018,11.8,SK
F,TR10,2018,15.4,TR
F,TR21,2018,12.5,TR
F,TR22,2018,8.7,TR
F,TR31,2018,19.2,TR
F,TR32,2018,9.6,TR
F,TR33,2018,9,TR
F,TR41,2018,13,TR
F,TR42,2018,14.2,TR
F,TR51,2018,14.6,TR
F,TR52,2018,7.2,TR
F,TR61,2018,15.9,TR
F,TR62,2018,14.3,TR
F,TR63,2018,18.6,TR
F,TR71,2018,16.3,TR
F,TR72,2018,18.8,TR
F,TR81,2018,12.1,TR
F,TR82,2018,7.2,TR
F,TR83,2018,7.7,TR
F,TR90,2018,6.7,TR
F,TRA1,2018,7.1,TR
F,TRA2,2018,4.6,TR
F,TRB1,2018,10.1,TR
F,TRB2,2018,20.2,TR
F,TRC1,2018,12.1,TR
F,TRC2,2018,18.4,TR
F,TRC3,2018,33.1,TR
F,UKC1,2018,4.8,UK
F,UKC2,2018,4.8,UK
F,UKD1,2018,,UK
F,UKD3,2018,3.8,UK
F,UKD4,2018,4.5,UK
F,UKD6,2018,2.9,UK
F,UKD7,2018,4,UK
F,UKE1,2018,6.7,UK
F,UKE2,2018,3.2,UK
F,UKE3,2018,5.5,UK
F,UKE4,2018,4.9,UK
F,UKF1,2018,3.9,UK
F,UKF2,2018,4.2,UK
F,UKF3,2018,5.4,UK
F,UKG1,2018,2.7,UK
F,UKG2,2018,4.1,UK
F,UKG3,2018,6.6,UK
F,UKH1,2018,3.5,UK
F,UKH2,2018,3.3,UK
F,UKH3,2018,2.8,UK
F,UKI1,2018,,UK
F,UKI2,2018,,UK
F,UKI3,2018,5.2,UK
F,UKI4,2018,4.8,UK
F,UKI5,2018,4.9,UK
F,UKI6,2018,4.5,UK
F,UKI7,2018,4.7,UK
F,UKJ1,2018,3.4,UK
F,UKJ2,2018,3.6,UK
F,UKJ3,2018,2.6,UK
F,UKJ4,2018,4.5,UK
F,UKK1,2018,3,UK
F,UKK2,2018,3.3,UK
F,UKK3,2018,,UK
F,UKK4,2018,2.9,UK
F,UKL1,2018,4.5,UK
F,UKL2,2018,2.3,UK
F,UKM2,2018,,UK
F,UKM3,2018,,UK
F,UKM5,2018,,UK
F,UKM6,2018,,UK
F,UKM7,2018,3.1,UK
F,UKM8,2018,4.7,UK
F,UKM9,2018,2.3,UK
F,UKN0,2018,2.5,UK
M,AT11,2018,,AT
M,AT12,2018,4.1,AT
M,AT13,2018,11.1,AT
M,AT21,2018,3.8,AT
M,AT22,2018,3.6,AT
M,AT31,2018,3,AT
M,AT32,2018,2.8,AT
M,AT33,2018,2.5,AT
M,AT34,2018,2.9,AT
M,BE10,2018,14.4,BE
M,BE21,2018,4.6,BE
M,BE22,2018,3.7,BE
M,BE23,2018,2.7,BE
M,BE24,2018,4.3,BE
M,BE25,2018,2.1,BE
M,BE31,2018,7.6,BE
M,BE32,2018,10.3,BE
M,BE33,2018,9,BE
M,BE34,2018,5.4,BE
M,BE35,2018,8.1,BE
M,BG31,2018,13,BG
M,BG32,2018,7.4,BG
M,BG33,2018,7.1,BG
M,BG34,2018,5.9,BG
M,BG41,2018,2.9,BG
M,BG42,2018,4.6,BG
M,CH01,2018,7.4,CH
M,CH02,2018,4,CH
M,CH03,2018,3.8,CH
M,CH04,2018,4.1,CH
M,CH05,2018,3.2,CH
M,CH06,2018,2.3,CH
M,CH07,2018,6,CH
M,CY00,2018,8.1,CY
M,CZ01,2018,0.8,CZ
M,CZ02,2018,1.3,CZ
M,CZ03,2018,1.3,CZ
M,CZ04,2018,3.2,CZ
M,CZ05,2018,1.6,CZ
M,CZ06,2018,1.6,CZ
M,CZ07,2018,2,CZ
M,CZ08,2018,3.2,CZ
M,DE11,2018,2.6,DE
M,DE12,2018,3,DE
M,DE13,2018,3,DE
M,DE14,2018,2.1,DE
M,DE21,2018,2.6,DE
M,DE22,2018,2.2,DE
M,DE23,2018,1.9,DE
M,DE24,2018,2.2,DE
M,DE25,2018,2,DE
M,DE26,2018,1.9,DE
M,DE27,2018,2.1,DE
M,DE30,2018,6.6,DE
M,DE40,2018,5,DE
M,DE50,2018,5.3,DE
M,DE60,2018,4.6,DE
M,DE71,2018,3.6,DE
M,DE72,2018,4.1,DE
M,DE73,2018,3.8,DE
M,DE80,2018,5.6,DE
M,DE91,2018,4.4,DE
M,DE92,2018,4.7,DE
M,DE93,2018,2.4,DE
M,DE94,2018,3.1,DE
M,DEA1,2018,5,DE
M,DEA2,2018,4.5,DE
M,DEA3,2018,4.4,DE
M,DEA4,2018,3.4,DE
M,DEA5,2018,4.7,DE
M,DEB1,2018,2.9,DE
M,DEB2,2018,,DE
M,DEB3,2018,4.2,DE
M,Dec-00,2018,4.1,DE
M,DED2,2018,4.3,DE
M,DED4,2018,3.9,DE
M,DED5,2018,5.1,DE
M,DEE0,2018,5.9,DE
M,DEF0,2018,3.6,DE
M,DEG0,2018,4.2,DE
M,DK01,2018,5.2,DK
M,DK02,2018,5.2,DK
M,DK03,2018,4.7,DK
M,DK04,2018,4.5,DK
M,DK05,2018,5.1,DK
M,EA19,2018,7.9,EA
M,EE00,2018,5.4,EE
M,EL30,2018,15.7,EL
M,EL41,2018,17.5,EL
M,EL42,2018,13.6,EL
M,EL43,2018,10.2,EL
M,EL51,2018,13.7,EL
M,EL52,2018,16.7,EL
M,EL53,2018,22.5,EL
M,EL54,2018,18.5,EL
M,EL61,2018,14.6,EL
M,EL62,2018,12.8,EL
M,EL63,2018,18.7,EL
M,EL64,2018,14.4,EL
M,EL65,2018,10.8,EL
M,ES11,2018,12.4,ES
M,ES12,2018,12.4,ES
M,ES13,2018,9.2,ES
M,ES21,2018,10.1,ES
M,ES22,2018,9.1,ES
M,ES23,2018,9.1,ES
M,ES24,2018,9.3,ES
M,ES30,2018,11.6,ES
M,ES41,2018,10.4,ES
M,ES42,2018,13.6,ES
M,ES43,2018,19.4,ES
M,ES51,2018,11,ES
M,ES52,2018,14,ES
M,ES53,2018,12,ES
M,ES61,2018,19.8,ES
M,ES62,2018,13.4,ES
M,ES63,2018,22.9,ES
M,ES64,2018,21.6,ES
M,ES70,2018,18.9,ES
M,EU15,2018,7.2,EU
M,EU27_2020,2018,7,EU
M,EU28,2018,6.6,EU
M,FI19,2018,7.1,FI
M,FI1B,2018,7.3,FI
M,FI1C,2018,7.4,FI
M,FI1D,2018,8.1,FI
M,FI20,2018,,FI
M,FR10,2018,9.1,FR
M,FRB0,2018,8.5,FR
M,FRC1,2018,9.5,FR
M,FRC2,2018,7,FR
M,FRD1,2018,7.8,FR
M,FRD2,2018,10.2,FR
M,FRE1,2018,12.8,FR
M,FRE2,2018,10.4,FR
M,FRF1,2018,8.1,FR
M,FRF2,2018,8.3,FR
M,FRF3,2018,9.4,FR
M,FRG0,2018,7,FR
M,FRH0,2018,6.6,FR
M,FRI1,2018,9.4,FR
M,FRI2,2018,6.9,FR
M,FRI3,2018,7.8,FR
M,FRJ1,2018,11.5,FR
M,FRJ2,2018,6,FR
M,FRK1,2018,7.1,FR
M,FRK2,2018,7.3,FR
M,FRL0,2018,9.6,FR
M,FRM0,2018,,FR
M,FRY1,2018,20.7,FR
M,FRY2,2018,17.7,FR
M,FRY3,2018,17.3,FR
M,FRY4,2018,23.4,FR
M,FRY5,2018,29.5,FR
M,HR03,2018,9.1,HR
M,HR04,2018,7,HR
M,HU10,2018,,HU
M,HU11,2018,2.7,HU
M,HU12,2018,2.3,HU
M,HU21,2018,2.1,HU
M,HU22,2018,1.3,HU
M,HU23,2018,5.4,HU
M,HU31,2018,4.6,HU
M,HU32,2018,6.6,HU
M,HU33,2018,3,HU
M,IE01,2018,,IE
M,IE02,2018,,IE
M,IE04,2018,5.8,IE
M,IE05,2018,6.3,IE
M,IE06,2018,5.5,IE
M,IS00,2018,2.8,IS
M,ITC1,2018,7.6,IT
M,ITC2,2018,6.8,IT
M,ITC3,2018,8.1,IT
M,ITC4,2018,5.2,IT
M,ITF1,2018,8.1,IT
M,ITF2,2018,11.6,IT
M,ITF3,2018,18.6,IT
M,ITF4,2018,14.4,IT
M,ITF5,2018,11.4,IT
M,ITF6,2018,19.6,IT
M,ITG1,2018,19.8,IT
M,ITG2,2018,15.7,IT
M,ITH1,2018,2.8,IT
M,ITH2,2018,4.2,IT
M,ITH3,2018,5.4,IT
M,ITH4,2018,5.5,IT
M,ITH5,2018,4.7,IT
M,ITI1,2018,6.4,IT
M,ITI2,2018,7.8,IT
M,ITI3,2018,6.8,IT
M,ITI4,2018,10.6,IT
M,LT00,2018,,LT
M,LT01,2018,5.4,LT
M,LT02,2018,7.6,LT
M,LU00,2018,5.3,LU
M,LV00,2018,8.4,LV
M,ME00,2018,15.3,ME
M,MK00,2018,21.3,MK
M,MT00,2018,3.8,MT
M,NL11,2018,5.7,NL
M,NL12,2018,4.3,NL
M,NL13,2018,4.1,NL
M,NL21,2018,3.4,NL
M,NL22,2018,3.2,NL
M,NL23,2018,3.8,NL
M,NL31,2018,3.3,NL
M,NL32,2018,3.9,NL
M,NL33,2018,4.3,NL
M,NL34,2018,2.2,NL
M,NL41,2018,3.3,NL
M,NL42,2018,3.2,NL
M,NO01,2018,4.3,NO
M,NO02,2018,,NO
M,NO03,2018,4.1,NO
M,NO04,2018,4.7,NO
M,NO05,2018,4.2,NO
M,NO06,2018,,NO
M,NO07,2018,,NO
M,PL21,2018,2.9,PL
M,PL22,2018,3.5,PL
M,PL41,2018,2.1,PL
M,PL42,2018,3.6,PL
M,PL43,2018,3.4,PL
M,PL51,2018,3.1,PL
M,PL52,2018,2.6,PL
M,PL61,2018,3.9,PL
M,PL62,2018,5.7,PL
M,PL63,2018,2.9,PL
M,PL71,2018,4.3,PL
M,PL72,2018,6.1,PL
M,PL81,2018,6.2,PL
M,PL82,2018,6.2,PL
M,PL84,2018,2.8,PL
M,PL91,2018,2.8,PL
M,PL92,2018,6,PL
M,PT11,2018,6.9,PT
M,PT15,2018,6.8,PT
M,PT16,2018,5.2,PT
M,PT17,2018,7.1,PT
M,PT18,2018,7.1,PT
M,PT20,2018,8.3,PT
M,PT30,2018,9.5,PT
M,RO11,2018,3,RO
M,RO12,2018,5,RO
M,RO21,2018,2.4,RO
M,RO22,2018,6.5,RO
M,RO31,2018,5.5,RO
M,RO32,2018,4.2,RO
M,RO41,2018,7.7,RO
M,RO42,2018,5,RO
M,RS11,2018,10.2,RS
M,RS12,2018,9.8,RS
M,RS21,2018,12.9,RS
M,RS22,2018,15.8,RS
M,SE11,2018,5.9,SE
M,SE12,2018,6.9,SE
M,SE21,2018,5.1,SE
M,SE22,2018,9.3,SE
M,SE23,2018,5.8,SE
M,SE31,2018,6.7,SE
M,SE32,2018,5.4,SE
M,SE33,2018,5.2,SE
M,SI01,2018,,SI
M,SI02,2018,,SI
M,SI03,2018,5,SI
M,SI04,2018,4.2,SI
M,SK01,2018,3.7,SK
M,SK02,2018,3.9,SK
M,SK03,2018,7.4,SK
M,SK04,2018,8.7,SK
M,TR10,2018,10.9,TR
M,TR21,2018,5,TR
M,TR22,2018,4.2,TR
M,TR31,2018,10.8,TR
M,TR32,2018,5.3,TR
M,TR33,2018,5.7,TR
M,TR41,2018,6.9,TR
M,TR42,2018,8.4,TR
M,TR51,2018,8,TR
M,TR52,2018,5.3,TR
M,TR61,2018,9,TR
M,TR62,2018,9.8,TR
M,TR63,2018,12.1,TR
M,TR71,2018,8.3,TR
M,TR72,2018,10.8,TR
M,TR81,2018,6,TR
M,TR82,2018,3.8,TR
M,TR83,2018,5.6,TR
M,TR90,2018,5.8,TR
M,TRA1,2018,7.6,TR
M,TRA2,2018,5.6,TR
M,TRB1,2018,7.1,TR
M,TRB2,2018,22.2,TR
M,TRC1,2018,12.4,TR
M,TRC2,2018,18.6,TR
M,TRC3,2018,22.4,TR
M,UKC1,2018,4,UK
M,UKC2,2018,5.7,UK
M,UKD1,2018,,UK
M,UKD3,2018,4.6,UK
M,UKD4,2018,5.2,UK
M,UKD6,2018,3.5,UK
M,UKD7,2018,4,UK
M,UKE1,2018,4.7,UK
M,UKE2,2018,3.4,UK
M,UKE3,2018,4.7,UK
M,UKE4,2018,4.5,UK
M,UKF1,2018,4.8,UK
M,UKF2,2018,4.2,UK
M,UKF3,2018,3.1,UK
M,UKG1,2018,3.4,UK
M,UKG2,2018,3.4,UK
M,UKG3,2018,6.5,UK
M,UKH1,2018,3.5,UK
M,UKH2,2018,2.5,UK
M,UKH3,2018,2.8,UK
M,UKI1,2018,,UK
M,UKI2,2018,,UK
M,UKI3,2018,5.1,UK
M,UKI4,2018,3.9,UK
M,UKI5,2018,4.4,UK
M,UKI6,2018,4.9,UK
M,UKI7,2018,4.9,UK
M,UKJ1,2018,2.6,UK
M,UKJ2,2018,3.6,UK
M,UKJ3,2018,2.9,UK
M,UKJ4,2018,4.2,UK
M,UKK1,2018,2.7,UK
M,UKK2,2018,2.9,UK
M,UKK3,2018,,UK
M,UKK4,2018,3.8,UK
M,UKL1,2018,5.3,UK
M,UKL2,2018,3.1,UK
M,UKM2,2018,,UK
M,UKM3,2018,,UK
M,UKM5,2018,4.2,UK
M,UKM6,2018,,UK
M,UKM7,2018,4,UK
M,UKM8,2018,5.6,UK
M,UKM9,2018,4.1,UK
M,UKN0,2018,4.6,UK
T,AT11,2018,4.2,AT
T,AT12,2018,3.8,AT
T,AT13,2018,10,AT
T,AT21,2018,4.1,AT
T,AT22,2018,4,AT
T,AT31,2018,3.2,AT
T,AT32,2018,2.8,AT
T,AT33,2018,2.4,AT
T,AT34,2018,3.3,AT
T,BE10,2018,13.2,BE
T,BE21,2018,4.4,BE
T,BE22,2018,3.8,BE
T,BE23,2018,2.7,BE
T,BE24,2018,3.6,BE
T,BE25,2018,2.6,BE
T,BE31,2018,6.9,BE
T,BE32,2018,10,BE
T,BE33,2018,8.2,BE
T,BE34,2018,5.4,BE
T,BE35,2018,8.5,BE
T,BG31,2018,11.3,BG
T,BG32,2018,6.7,BG
T,BG33,2018,7.4,BG
T,BG34,2018,5.4,BG
T,BG41,2018,2.6,BG
T,BG42,2018,4.2,BG
T,CH01,2018,7.5,CH
T,CH02,2018,4.3,CH
T,CH03,2018,4.3,CH
T,CH04,2018,4.3,CH
